course_title,price,num_subscribers,level_52,level_All Levels,level_Beginner Level,level_Expert Level,level_Intermediate Level,subject_Business Finance,subject_Graphic Design,subject_Musical Instruments,subject_Web Development,num_subscribers_log,price_norm
basics of business finance,30,4855,False,False,True,False,False,True,False,False,False,8.487970332739334,0.15
accounting made easy 2,50,4034,False,False,False,False,True,True,False,False,False,8.302761580704049,0.25
bitcoin el futuro del dinero hoy,200,57,False,False,False,False,True,True,False,False,False,4.060443010546419,1.0
aprende a invertir practicando,35,26,False,True,False,False,False,True,False,False,False,3.295836866004329,0.17500000000000002
trading con retrocesos de fibonacci,25,14,False,True,False,False,False,True,False,False,False,2.70805020110221,0.125
mit finanzwissen zu besserem unternehmertum,50,49,False,False,True,False,False,True,False,False,False,3.912023005428146,0.25
como hacer empresa en 10 sesiones prcticas,20,11,False,False,False,False,True,True,False,False,False,2.4849066497880004,0.1
,20,9,False,False,True,False,False,True,False,False,False,2.302585092994046,0.1
,20,91,False,True,False,False,False,True,False,False,False,4.5217885770490405,0.1
curso de trading prctico basado en casos reales,20,44,False,True,False,False,False,True,False,False,False,3.8066624897703196,0.1
curso avanzado de trading,125,106,False,True,False,False,False,True,False,False,False,4.672828834461906,0.625
,0,2079,False,True,False,False,False,True,False,False,False,7.640123172695364,0.0
mql4 tutorial golden goose,20,135,False,False,True,False,False,True,False,False,False,4.912654885736052,0.1
anlise de concesso de crdito,20,31,False,True,False,False,False,True,False,False,False,3.4657359027997265,0.1
technical analysis using elliott wave theory,60,217,False,True,False,False,False,True,False,False,False,5.384495062789089,0.3
the basics of volume analysis,60,611,False,True,False,False,False,True,False,False,False,6.416732282512326,0.3
crash course on cost of capital and capital structuring,0,5007,False,True,False,False,False,True,False,False,False,8.518791912779934,0.0
business accounting made easy,50,1168,False,False,True,False,False,True,False,False,False,7.063903961472068,0.25
build a dcf model from scratch,0,4653,False,True,False,False,False,True,False,False,False,8.445482343862237,0.0
multiply your returns using value investinghttpswwwudemycommultiplyyourreturnsusingvalueinvestingtrue2019421963all levels45 hours20150723t000833z 874284weekly forex analysis by baraq fx,0,3035,False,True,False,False,False,True,False,False,False,8.01829613851552,0.0
technical analysis a practical approach for trade entry,60,454,False,False,False,True,False,True,False,False,False,6.12029741895095,0.3
mastering technical analysis maximizing trading profits,60,325,False,True,False,False,False,True,False,False,False,5.786897381366708,0.3
the complete guide to professional trading with elliott wave,115,228,False,True,False,False,False,True,False,False,False,5.43372200355424,0.5750000000000001
a complete guide to becoming a trader on the forex market,25,562,False,True,False,False,False,True,False,False,False,6.333279628139691,0.125
stock market for beginners complete starter toolkit,120,577,False,False,False,False,True,True,False,False,False,6.359573868672378,0.6
beginners binary options course,0,10540,False,False,True,False,False,True,False,False,False,9.26302769425519,0.0
technical analysis 101 secrets of trading revealed,150,912,False,True,False,False,False,True,False,False,False,6.816735880594968,0.75
forex whats a trend and when it is strong and reliable,0,2955,False,False,False,False,True,True,False,False,False,7.991592282068092,0.0
volatility trading analysis with r,50,190,False,False,False,True,False,True,False,False,False,5.25227342804663,0.25
how to profit from stock market volatility,0,1736,False,True,False,False,False,True,False,False,False,7.459914766241105,0.0
awaken the accountant in you master the accounting basics,35,1135,False,False,True,False,False,True,False,False,False,7.035268599281097,0.17500000000000002
we will pay you to trade with us,20,2101,False,True,False,False,False,True,False,False,False,7.650644551436897,0.1
situational trading proven option strategy for any scenario,200,1048,False,True,False,False,False,True,False,False,False,6.955592608396297,1.0
portfolio management for ca cs cfa exams,20,1740,False,True,False,False,False,True,False,False,False,7.462214939768189,0.1
algorithmic trading in matlab wfatoolbox app gui finance,20,1749,False,True,False,False,False,True,False,False,False,7.4673710669175595,0.1
finding an unlimited amount of investors,80,1187,False,True,False,False,False,True,False,False,False,7.080026499922591,0.4
bookkeeping made easy,70,1263,False,False,True,False,False,True,False,False,False,7.142036574706803,0.35000000000000003
bitcoin visually part i,50,115,False,False,True,False,False,True,False,False,False,4.7535901911063645,0.25
learn and master the basics of finance,20,43,False,False,True,False,False,True,False,False,False,3.784189633918261,0.1
forex learnto trade the improved advanced patterns,75,55,False,True,False,False,False,True,False,False,False,4.02535169073515,0.375
mastering the market technical analysis candlestick,90,18,False,True,False,False,False,True,False,False,False,2.9444389791664403,0.45
mastering countertrend trading high profit trading pattern,40,14,False,True,False,False,False,True,False,False,False,2.70805020110221,0.2
exam 1 review managerial accounting u of h,30,47,False,False,True,False,False,True,False,False,False,3.871201010907891,0.15
an integrated approach to the fundamentals of accounting,200,134,False,True,False,False,False,True,False,False,False,4.90527477843843,1.0
get to grips with the cfa calculator,20,153,False,True,False,False,False,True,False,False,False,5.0369526024136295,0.1
financial model fundamentalslearn the essential skills,75,47,False,True,False,False,False,True,False,False,False,3.871201010907891,0.375
forex economic news trading,25,42,False,True,False,False,False,True,False,False,False,3.7612001156935624,0.125
analyze real estate investments financial modeling,20,120,False,True,False,False,False,True,False,False,False,4.795790545596741,0.1
forex for beginners a guide to currency trading,20,68,False,False,True,False,False,True,False,False,False,4.23410650459726,0.1
raise your credit score to 800 or more,50,844,False,True,False,False,False,True,False,False,False,6.739336627357174,0.25
financial management budgeting techniques,20,2045,False,True,False,False,False,True,False,False,False,7.6236419465115715,0.1
forex killing divergence how to trade with precision,20,1168,False,True,False,False,False,True,False,False,False,7.063903961472068,0.1
working capital management for ca cfa cpa exams,25,2342,False,False,False,False,True,True,False,False,False,7.759187438507795,0.125
risk analysis capital budgeting for ca cs cfa exams,20,2268,False,True,False,False,False,True,False,False,False,7.727094484779841,0.1
corporate finance 101 financial statement analysis ratios,50,967,False,True,False,False,False,True,False,False,False,6.875232087276577,0.25
mastering futures options for beginners your top 5 plays,200,1185,False,False,True,False,False,True,False,False,False,7.078341579557671,1.0
professional options trading simplified,200,631,False,True,False,False,False,True,False,False,False,6.448889394146858,1.0
advanced options concepts probability greeks simulation,60,968,False,False,False,False,True,True,False,False,False,6.876264611890766,0.3
accounting basics a complete study,180,1132,False,True,False,False,False,True,False,False,False,7.0326242610280065,0.9
case studies in macro economics,50,114,False,False,True,False,False,True,False,False,False,4.74493212836325,0.25
my forex strategy that win consistently over and over,200,204,False,False,False,False,True,True,False,False,False,5.3230099791384085,1.0
understand banks financial markets,30,1548,False,True,False,False,False,True,False,False,False,7.3453648404168685,0.15
stock technical analysis with python,50,409,False,True,False,False,False,True,False,False,False,6.016157159698354,0.25
how to become an accountant from scratch,40,1169,False,False,True,False,False,True,False,False,False,7.064759027791802,0.2
how to invest in gold,50,249,False,False,True,False,False,True,False,False,False,5.521460917862246,0.25
automate your finances,20,690,False,False,True,False,False,True,False,False,False,6.53813982376767,0.1
